nom	site	passage	campagne	etat	taille	vegetation_cover	connectivite	permanence	Gundlachia_radiata	Drepanotrema_lucidum	Drepanotrema_depressissimum	Drepanotrema_cimex	Drepanotrema_aeruginosum	Aplexa_marmorata	Physa_acuta	Lymnaea_columella	Lymnaea_cubensis	Plesiophysa_guadeloupensis	Biomphalaria_straminea	Biomphalaria_glabrata	Biomphalaria_schrammi	Pomacea_glauca	Pyrgophorus_coronatus	Marisa_cornuarietis	Melanoides_tuberculata_PAP	Melanoides_tuberculata_GOS	Melanoides_tuberculata_FAL	Melanoides_tuberculata_MAD	Melanoides_tuberculata_CPF	Melanoides_tuberculata_SEN	Tarebia_granifera	Neritina_virginea	Eupera_viridans	Indoplanorbis_exustus	Helisoma_duryi
Grand_Bois	129	8	6	f	30	5	2	2	0	0	3	0	0	0	4	3	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand_Bois	129	10	7	f	40	45	2	2	2	0	6	0	0	2	2	3	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0
Grand_Bois	129	12	8	f	20	15	2	2	3	0	4	0	0	3	4	0	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0
Grand_Bois	129	14	9	f	15	0	2	3	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand_Bois	129	16	10	f	13	20	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand_Bois	129	18	11	f	15	20	2	2	0	0	1	0	0	0	2	2	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand_Bois	129	20	12	f		NA																													
Grand_Bois	129	21	13	f	10	20	2	2	0	0	0	0	0	1	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand_Bois	129	23	14	f	15	10	2	2.5	0	0	0	0	0	0	4	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand_Bois	129	25	15	f	15	5	3	3	0	0	0	0	0	3	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	1	1	f	70	50			0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	3	3	f	20	0			0	0	3	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	5	4	f	80	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	7	5	f	80	0	4	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	8	6	f	60	10	4	2	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	10	7	f	80	0	4	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	12	8	f	8	0	4	4	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	16	10	f	25	3	4	3	0	7	4	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	18	11	f	100	10	4	3	0	0	2	0	0	3	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Anse	130	25	15	f	15	2	4	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Grande_Anse_-Terre_de_Bas	131	7	5	f	30	90	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Grande_Anse_-Terre_de_Bas	131	10	7	f	4	50	4	3	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Grande_Anse_-Terre_de_Bas	131	16	10	f	18	90	4	3	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	1	1	f	5	5			0	0	0	0	0	0	0	0	4	0	0	1	0	3	0	5	3	3	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	2	2	f		NA			0	2	4	0	0	4	0	0	3	0	0	0	0	1	0	2	3	3	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	4	3	f	4.5	0			0	0	0	0	0	3	0	0	1	0	0	0	0	6	0	6	2	2	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	5	4	f	3.5	10	2	1	0	3	4	0	0	4	0	0	0	0	0	0	0	3	3	4	2	2	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	7	5	f	5	30	2	2	0	0	2	0	0	0	2	2	4	0	0	0	0	3	0	4	2	5	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	8	6	f	5	0	2	2	0	0	0	0	0	0	3	0	3	0	0	0	0	3	3	4	5	6	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	10	7	f	3	30	2	1	0	0	-1	0	0	0	4	0	2	0	2	0	0	0	2	3	2	3	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	12	8	f	10	0	2	2	1	0	0	0	0	0	3	0	4	0	3	0	0	3	0	4	4	4	0	0	0	0	0	0	3	0	0
Grande_Ravine	132	14	9	f	4	25	1	2	0	0	6	0	0	4	6	0	1	0	2	0	0	4	0	4	5	5	0	0	0	0	0	0	2	0	0
Grande_Ravine	132	16	10	f	5	5	1	2	0	0	2	0	0	2	3	0	2	0	2	0	0	2	0	3	2	3	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	18	11	f	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0
Grande_Ravine	132	20	12	f		NA																													
Grande_Ravine	132	21	13	f	12	11	1	1	0	0	0	0	0	2	3	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	3	0	0
Grande_Ravine	132	23	14	f	5	10	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	2	0	0
Grande_Ravine	132	25	15	f	10	20	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	3	0	0
Grand-Maison	133	4	3	f	7.5	100			0	4	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Grand-Maison	133	5	4	f	40	98	2	1	0	3	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	7	5	f	50	100	4	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	8	6	f	40	100	4	1	0	0	2	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	10	7	f	80	100	2	3	0	2	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	12	8	f	50	100	2	2	0	6	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	14	9	f	80	100	3	1	0	4	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	16	10	f	50	100	3	2	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	18	11	f	50	100	2	1	0	1	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	20	12	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	21	13	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	23	14	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand-Maison	133	25	15	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	1	1	f	20	40			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	2	2	f		NA			3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	4	3	f	20	1			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	5	4	f	20	15	3	3	2	0	0	0	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	7	5	f	30	1	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	8	6	f	25	0	4	1	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	10	7	f	40	10	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	-1	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	12	8	f	20	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	14	9	f	25	15	2	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	16	10	f	15	4	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	18	11	f	20	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	20	12	f		NA																													
Grands_Fonds	134	21	13	f	20	2	4	1	0	0	0	0	0	2	0	2	0	0	0	0	0	-1	0	2	2	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	23	14	f	35	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Grands_Fonds	134	25	15	f	15	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	-1	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	1	1	f	10	10			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	4	3	s	0	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	5	4	f	60	10	3	3	4	4	4	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	7	5	f	30	0	4	1	0	0	3	0	0	4	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	8	6	f	30	30	3	2	0	0	3	0	0	3	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	10	7	f	40	5	3	2	0	2	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	12	8	f	40	20	4	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	14	9	f	50	10	4	2	0	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	16	10	f	30	3	4	2	2	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Grosse_Roche	135	18	11	f	60	40	4	2	0	2	2	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	20	12	f	30	0	2	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grosse_Roche	135	21	13	f	20	10	3	2	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Grosse_Roche	135	23	14	f	80	20	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Grosse_Roche	135	25	15	f	20	10	4	3	4	1	-1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Nord	136	4	3	s	0	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Nord	136	5	4	f	25	40	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	4	3	f	15	30			0	0	6	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	5	4	f	100	10	2	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	7	5	f	250	50	2	2	0	5	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	8	6	f	80	15	2	2	0	2	0	0	0	2	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	10	7	f	150	30	2	2	0	0	1	0	0	3	2	1	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0
Gruet_Sud	137	12	8	f	60	40	4	2	0	4	4	0	0	4	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0
Gruet_Sud	137	14	9	f	50	50	2	2	0	2	4	0	0	3	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	16	10	f	150	55	2	2	0	1	2	0	0	3	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	2	0	0
Gruet_Sud	137	18	11	f	60	90	2	2	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	20	12	f		NA																													
Gruet_Sud	137	21	13	f	30	90	4	3	0	-1	2	0	0	3	0	2	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	23	14	f	50	130	3	2	0	0	2	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gruet_Sud	137	25	15	f	60	100	3	3	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jabrun	138	1	1	f	20	5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Jabrun	138	2	2	f		NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jabrun	138	4	3	f		15			5	0	0	0	0	4	0	4	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Jabrun	138	5	4	f	25	10	2	1	0	0	0	0	0	4	1	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
Jabrun	138	7	5	f	40	20	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Jabrun	138	8	6	f	30	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Jabrun	138	10	7	f	20	20	2	1	0	0	0	0	0	3	0	2	0	0	-1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Jabrun	138	12	8	f	30	31	3	2	3	2	0	0	0	3	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Jabrun	138	14	9	f	20	20	2	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
Jabrun	138	16	10	f	25	20	4	1	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jabrun	138	18	11	f	30	20	4	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jabrun	138	20	12	f		NA																													
Jabrun	138	21	13	f	15	20	2.5	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jabrun	138	23	14	f	20	20	2.5	2	3	2	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jabrun	138	25	15	f	25	6	2	2	1	2	0	0	0	3	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	1	1	f	30	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	2	2	f		NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	4	3	f	30	0			1	0	0	0	0	2	0	2	0	0	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	5	4	f	40	0	4	2	0	0	0	0	0	0	5	3	0	0	4	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	7	5	f	50	0	4	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	8	6	f	30	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	10	7	f	25	5	3	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	12	8	f	50	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	14	9	f	40	5	4	1	1	0	0	0	0	0	4	0	0	0	2	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	16	10	f	35	0	4	1	2	0	0	0	0	0	3	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	18	11	f	35	0	4	2	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	20	12	f		NA																													
Jacotiere	139	21	13	f	25	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	23	14	f	40	0	4	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0
Jacotiere	139	25	15	f	30	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
Jean-Louis	140	4	3	f		20			0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0
Jean-Louis	140	5	4	f	80	5	4	2	0	2	6	0	0	3	0	1	0	0	6	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0
Jean-Louis	140	7	5	f	100	40	4	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0
Jean-Louis	140	8	6	f	50	20	4	1	0	0	1	0	0	2	0	0	0	0	-1	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0
Jean-Louis	140	10	7	f	100	30	4	2	0	0	2	0	0	1	0	1	0	0	3	0	0	2	0	0	4	0	5	0	0	0	0	0	0	0	0
Jean-Louis	140	12	8	f	50	15	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	6	0	0	0	0	0	0	0	0
Jean-Louis	140	16	10	f	60	20	4	2	0	2	3	0	0	2	0	2	0	0	0	0	0	2	0	0	-1	0	2	0	0	0	0	0	0	0	0
Jean-Louis	140	18	11	f	60	15	4	1	0	2	2	0	0	2	0	2	-1	0	2	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0
Jean-Louis	140	20	12	f		NA																													
Jean-Louis	140	21	13	f	10	30	4	1	0	1	1	0	0	4	0	2	0	0	-1	0	0	-1	0	0	0	0	5	0	0	0	0	0	0	0	0
Jean-Louis	140	23	14	f	60	30	3	2	0	2	2	0	0	4	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0
Jean-Louis	140	25	15	f	50	35	4	2	0	1	2	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0
Kancel	141	4	3	s	0	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kancel	141	5	4	f	20	80	2	3	0	4	5	0	0	7	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Kancel	141	7	5	f	4	90	2	3	0	0	3	0	0	4	2	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0
Kancel	141	8	6	f	15	100	2	2	0	0	0	0	0	4	2	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Kancel	141	10	7	f	30	70	2	3	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
Kancel	141	12	8	f	30	100	2	2	0	2	0	0	0	4	4	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Kancel	141	14	9	f	10	90	2	3	0	1	1	0	0	5	4	4	7	0	3	0	0	1	0	2	1	0	0	0	0	0	0	0	2	0	0
Kancel	141	16	10	f	3	90	2	2	0	3	5	0	0	8	2	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
Kancel	141	18	11	f	2.5	80	2	2	0	2	0	0	0	3	3	2	2	0	-1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0
Kancel	141	20	12	s	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kancel	141	21	13	f	30	80	1.5	2	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0
Kancel	141	23	14	f	15	100	2	3	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Kancel	141	25	15	f	30	10	2	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0
Kervino	142	1	1	f	30	10			0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
Kervino	142	2	2	f	30	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kervino	142	4	3	f	8	10			0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
Kervino	142	5	4	f	30	30	2	2	0	5	4	0	0	0	4	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Kervino	142	7	5	f	30	30	2	1	0	0	-1	0	0	2	0	0	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	-1	0	0
Kervino	142	8	6	f	15	20	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Kervino	142	10	7	f	25	21	2	2	0	1	0	0	0	2	1	2	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0
Kervino	142	12	8	f	15	29	2	2	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0
Kervino	142	14	9	f	20	40	2	2	0	0	0	0	0	2	4	2	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0
Kervino	142	16	10	f	10	35	2	2	0	2	2	0	0	3	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
Kervino	142	18	11	f	20	30	2	2	0	-1	2	0	0	2	2	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
Kervino	142	20	12	f		NA																													
Kervino	142	21	13	f	20	11	1	2	0	0	0	0	0	-1	2	1	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0
Kervino	142	23	14	f	15	15	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0
Kervino	142	25	15	f	15	6	2	3	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0
La_Simoniere	143	1	1	f	100	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
La_Simoniere	143	2	2	f		NA			0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
La_Simoniere	143	4	3	f	250	0			0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
La_Simoniere	143	5	4	f	250	20	2	2	0	4	5	0	2	0	4	0	0	0	4	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
La_Simoniere	143	7	5	f	200	1	4	1	0	2	2	0	0	3	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
La_Simoniere	143	8	6	f	150	10	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
La_Simoniere	143	10	7	f	300	10	4	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
La_Simoniere	143	12	8	f	200	2	4	2	0	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
La_Simoniere	143	14	9	f	400	6	4	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0
La_Simoniere	143	16	10	f	200	3	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
La_Simoniere	143	18	11	f	150	10	4	2	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
La_Simoniere	143	20	12	f		NA																													
La_Simoniere	143	21	13	f	100	5	4	1	1	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
La_Simoniere	143	23	14	f	200	10	4	2	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0
La_Simoniere	143	25	15	f	80	15	4	2	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
La_Verdure	144	1	1	f	35	20			0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
La_Verdure	144	2	2	f	40	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
